ScanNumber	ScanTypeName	ScanType	ScanTime
19384	HCD-HMSn	2	55.7094
19385	HMS	1	55.7117
19386	HCD-HMSn	2	55.7135
19387	HCD-HMSn	2	55.7158
19388	HCD-HMSn	2	55.7180
19389	HMS	1	55.7201
19390	HCD-HMSn	2	55.7221
19391	HCD-HMSn	2	55.7244
19392	HCD-HMSn	2	55.7267
19393	HCD-HMSn	2	55.7288
19394	HCD-HMSn	2	55.7309
19395	HMS	1	55.7330
19396	HCD-HMSn	2	55.7350
19397	HCD-HMSn	2	55.7373
19398	HMS	1	55.7395
19399	HCD-HMSn	2	55.7413
19400	HCD-HMSn	2	55.7436
19401	HCD-HMSn	2	55.7459
19402	HCD-HMSn	2	55.7480
19403	HCD-HMSn	2	55.7501
19404	HMS	1	55.7522
19405	HCD-HMSn	2	55.7541
19406	HCD-HMSn	2	55.7564
19407	HCD-HMSn	2	55.7587
19408	HMS	1	55.7608
19409	HCD-HMSn	2	55.7628
19410	HCD-HMSn	2	55.7651
19411	HCD-HMSn	2	55.7673
19412	HCD-HMSn	2	55.7694
19413	HCD-HMSn	2	55.7715
19414	HMS	1	55.7736
19415	HCD-HMSn	2	55.7756
19416	HCD-HMSn	2	55.7779
19417	HCD-HMSn	2	55.7802
19418	HMS	1	55.7823
19419	HCD-HMSn	2	55.7842
19420	HCD-HMSn	2	55.7865
19421	HCD-HMSn	2	55.7888
19422	HCD-HMSn	2	55.7909
19423	HCD-HMSn	2	55.7930
19424	HCD-HMSn	2	55.7952
19425	HMS	1	55.7973
19426	HCD-HMSn	2	55.7992
19427	HCD-HMSn	2	55.8015
19428	HCD-HMSn	2	55.8038
19429	HCD-HMSn	2	55.8059
19430	HCD-HMSn	2	55.8080
19431	HCD-HMSn	2	55.8101
19432	HCD-HMSn	2	55.8122
19433	HCD-HMSn	2	55.8143
19434	HMS	1	55.8164
19435	HCD-HMSn	2	55.8184
19436	HCD-HMSn	2	55.8207
19437	HCD-HMSn	2	55.8229
19438	HMS	1	55.8250
19439	HCD-HMSn	2	55.8270
19440	HCD-HMSn	2	55.8293
19441	HCD-HMSn	2	55.8315
19442	HMS	1	55.8336
19443	HCD-HMSn	2	55.8356
19444	HCD-HMSn	2	55.8379
19445	HCD-HMSn	2	55.8402
19446	HCD-HMSn	2	55.8423
19447	HMS	1	55.8444
19448	HCD-HMSn	2	55.8463
19449	HCD-HMSn	2	55.8486
19450	HCD-HMSn	2	55.8509
19451	HMS	1	55.8530
19452	HCD-HMSn	2	55.8549
19453	HCD-HMSn	2	55.8572
19454	HCD-HMSn	2	55.8595
19455	HCD-HMSn	2	55.8616
19456	HMS	1	55.8637
19457	HCD-HMSn	2	55.8657
19458	HCD-HMSn	2	55.8679
19459	HCD-HMSn	2	55.8702
19460	HCD-HMSn	2	55.8723
19461	HCD-HMSn	2	55.8744
19462	HCD-HMSn	2	55.8765
19463	HCD-HMSn	2	55.8787
19464	HMS	1	55.8808
19465	HCD-HMSn	2	55.8827
19466	HCD-HMSn	2	55.8850
19467	HCD-HMSn	2	55.8873
19468	HCD-HMSn	2	55.8894
19469	HCD-HMSn	2	55.8915
19470	HCD-HMSn	2	55.8936
19471	HMS	1	55.8957
19472	HCD-HMSn	2	55.8977
19473	HCD-HMSn	2	55.9000
19474	HCD-HMSn	2	55.9022
19475	HCD-HMSn	2	55.9044
19476	HCD-HMSn	2	55.9065
19477	HMS	1	55.9086
19478	HCD-HMSn	2	55.9105
19479	HCD-HMSn	2	55.9128
19480	HCD-HMSn	2	55.9151
19481	HCD-HMSn	2	55.9172
19482	HCD-HMSn	2	55.9193
19483	HMS	1	55.9214
19484	HCD-HMSn	2	55.9234
19485	HCD-HMSn	2	55.9257
19486	HCD-HMSn	2	55.9280
19487	HCD-HMSn	2	55.9301
19488	HCD-HMSn	2	55.9322
19489	HCD-HMSn	2	55.9343
19490	HMS	1	55.9364
19491	HCD-HMSn	2	55.9384
19492	HCD-HMSn	2	55.9407
19493	HCD-HMSn	2	55.9430
19494	HCD-HMSn	2	55.9451
19495	HCD-HMSn	2	55.9472
19496	HCD-HMSn	2	55.9493
19497	HCD-HMSn	2	55.9514
19498	HCD-HMSn	2	55.9535
19499	HMS	1	55.9556
19500	HCD-HMSn	2	55.9576
19501	HCD-HMSn	2	55.9599
19502	HCD-HMSn	2	55.9621
19503	HMS	1	55.9642
19504	HCD-HMSn	2	55.9662
19505	HCD-HMSn	2	55.9685
19506	HCD-HMSn	2	55.9708
19507	HMS	1	55.9728
19508	HCD-HMSn	2	55.9748
19509	HCD-HMSn	2	55.9771
19510	HCD-HMSn	2	55.9793
19511	HCD-HMSn	2	55.9815
19512	HMS	1	55.9836
19513	HCD-HMSn	2	55.9855
19514	HCD-HMSn	2	55.9878
19515	HCD-HMSn	2	55.9901
19516	HMS	1	55.9922
19517	HCD-HMSn	2	55.9941
19518	HCD-HMSn	2	55.9964
19519	HCD-HMSn	2	55.9987
19520	HCD-HMSn	2	56.0008
19521	HMS	1	56.0029
19522	HCD-HMSn	2	56.0048
19523	HCD-HMSn	2	56.0071
19524	HCD-HMSn	2	56.0094
19525	HCD-HMSn	2	56.0115
19526	HMS	1	56.0136
19527	HCD-HMSn	2	56.0155
19528	HCD-HMSn	2	56.0178
19529	HMS	1	56.0201
19530	HCD-HMSn	2	56.0219
19531	HCD-HMSn	2	56.0242
19532	HCD-HMSn	2	56.0265
19533	HMS	1	56.0286
19534	HMS	1	56.0333
19535	HCD-HMSn	2	56.0344
19536	HCD-HMSn	2	56.0367
19537	HMS	1	56.0389
19538	HCD-HMSn	2	56.0407
19539	HMS	1	56.0435
19540	HCD-HMSn	2	56.0450
19541	HCD-HMSn	2	56.0472
19542	HCD-HMSn	2	56.0495
19543	HMS	1	56.0516
19544	HCD-HMSn	2	56.0536
19545	HCD-HMSn	2	56.0558
19546	HCD-HMSn	2	56.0581
19547	HCD-HMSn	2	56.0602
19548	HCD-HMSn	2	56.0623
19549	HMS	1	56.0644
19550	HCD-HMSn	2	56.0664
19551	HMS	1	56.0692
19552	HCD-HMSn	2	56.0706
19553	HCD-HMSn	2	56.0729
19554	HCD-HMSn	2	56.0752
19555	HMS	1	56.0773
19556	HCD-HMSn	2	56.0792
19557	HCD-HMSn	2	56.0815
19558	HMS	1	56.0838
19559	HCD-HMSn	2	56.0856
19560	HCD-HMSn	2	56.0879
19561	HCD-HMSn	2	56.0901
19562	HCD-HMSn	2	56.0922
19563	HCD-HMSn	2	56.0971
19564	HCD-HMSn	2	56.0992
19565	HMS	1	56.1013
19566	HCD-HMSn	2	56.1033
19567	HCD-HMSn	2	56.1056
19568	HMS	1	56.1079
19569	HCD-HMSn	2	56.1096
19570	HCD-HMSn	2	56.1119
19571	HMS	1	56.1143
19572	HCD-HMSn	2	56.1160
19573	HCD-HMSn	2	56.1183
19574	HCD-HMSn	2	56.1205
19575	HCD-HMSn	2	56.1227
19576	HCD-HMSn	2	56.1248
19577	HCD-HMSn	2	56.1269
19578	HCD-HMSn	2	56.1290
19579	HCD-HMSn	2	56.1311
19580	HCD-HMSn	2	56.1332
19581	HCD-HMSn	2	56.1353
19582	HMS	1	56.1374
19583	HCD-HMSn	2	56.1394
19584	HCD-HMSn	2	56.1417
19585	HCD-HMSn	2	56.1439
19586	HCD-HMSn	2	56.1460
19587	HCD-HMSn	2	56.1482
19588	HMS	1	56.1503
19589	HCD-HMSn	2	56.1522
19590	HCD-HMSn	2	56.1545
19591	HMS	1	56.1568
19592	HCD-HMSn	2	56.1586
19593	HCD-HMSn	2	56.1609
19594	HCD-HMSn	2	56.1631
19595	HMS	1	56.1652
19596	HCD-HMSn	2	56.1672
19597	HCD-HMSn	2	56.1695
19598	HCD-HMSn	2	56.1717
19599	HCD-HMSn	2	56.1738
19600	HCD-HMSn	2	56.1760
19601	HCD-HMSn	2	56.1781
19602	HMS	1	56.1802
19603	HCD-HMSn	2	56.1821
19604	HCD-HMSn	2	56.1844
19605	HCD-HMSn	2	56.1867
19606	HMS	1	56.1888
19607	HCD-HMSn	2	56.1907
19608	HCD-HMSn	2	56.1930
19609	HCD-HMSn	2	56.1953
19610	HCD-HMSn	2	56.1974
19611	HCD-HMSn	2	56.1995
19612	HMS	1	56.2016
19613	HMS	1	56.2064
19614	HCD-HMSn	2	56.2074
19615	HCD-HMSn	2	56.2097
19616	HCD-HMSn	2	56.2120
19617	HCD-HMSn	2	56.2141
19618	HCD-HMSn	2	56.2162
19619	HCD-HMSn	2	56.2183
19620	HCD-HMSn	2	56.2204
19621	HCD-HMSn	2	56.2226
19622	HCD-HMSn	2	56.2247
19623	HMS	1	56.2268
19624	HCD-HMSn	2	56.2288
19625	HCD-HMSn	2	56.2310
19626	HCD-HMSn	2	56.2333
19627	HCD-HMSn	2	56.2354
19628	HCD-HMSn	2	56.2375
19629	HMS	1	56.2396
19630	HCD-HMSn	2	56.2416
19631	HCD-HMSn	2	56.2439
19632	HCD-HMSn	2	56.2461
19633	HCD-HMSn	2	56.2483
19634	HCD-HMSn	2	56.2504
19635	HMS	1	56.2525
19636	HCD-HMSn	2	56.2544
19637	HCD-HMSn	2	56.2567
19638	HCD-HMSn	2	56.2590
19639	HCD-HMSn	2	56.2611
19640	HCD-HMSn	2	56.2632
19641	HCD-HMSn	2	56.2653
19642	HMS	1	56.2674
19643	HCD-HMSn	2	56.2694
19644	HCD-HMSn	2	56.2717
19645	HCD-HMSn	2	56.2739
19646	HCD-HMSn	2	56.2760
19647	HMS	1	56.2781
19648	HCD-HMSn	2	56.2801
19649	HCD-HMSn	2	56.2824
19650	HMS	1	56.2847
19651	HCD-HMSn	2	56.2864
19652	HCD-HMSn	2	56.2887
19653	HCD-HMSn	2	56.2910
19654	HCD-HMSn	2	56.2931
19655	HCD-HMSn	2	56.2952
19656	HCD-HMSn	2	56.2973
19657	HMS	1	56.2994
19658	HCD-HMSn	2	56.3014
19659	HCD-HMSn	2	56.3037
19660	HMS	1	56.3060
19661	HCD-HMSn	2	56.3077
19662	HCD-HMSn	2	56.3100
19663	HCD-HMSn	2	56.3123
19664	HCD-HMSn	2	56.3144
19665	HMS	1	56.3165
19666	HCD-HMSn	2	56.3185
19667	HCD-HMSn	2	56.3207
19668	HCD-HMSn	2	56.3230
19669	HCD-HMSn	2	56.3251
19670	HMS	1	56.3272
19671	HCD-HMSn	2	56.3292
19672	HCD-HMSn	2	56.3315
19673	HCD-HMSn	2	56.3337
19674	HMS	1	56.3358
19675	HCD-HMSn	2	56.3378
19676	HCD-HMSn	2	56.3401
19677	HCD-HMSn	2	56.3423
19678	HMS	1	56.3444
19679	HCD-HMSn	2	56.3464
19680	HCD-HMSn	2	56.3486
19681	HCD-HMSn	2	56.3509
19682	HMS	1	56.3530
19683	HCD-HMSn	2	56.3550
19684	HCD-HMSn	2	56.3573
19685	HCD-HMSn	2	56.3595
19686	HCD-HMSn	2	56.3616
19687	HCD-HMSn	2	56.3638
19688	HMS	1	56.3659
19689	HCD-HMSn	2	56.3678
19690	HCD-HMSn	2	56.3701
19691	HCD-HMSn	2	56.3723
19692	HCD-HMSn	2	56.3744
19693	HCD-HMSn	2	56.3766
19694	HCD-HMSn	2	56.3787
19695	HCD-HMSn	2	56.3808
19696	HMS	1	56.3829
19697	HMS	1	56.3876
19698	HCD-HMSn	2	56.3887
19699	HCD-HMSn	2	56.3910
19700	HCD-HMSn	2	56.3933
19701	HCD-HMSn	2	56.3954
19702	HCD-HMSn	2	56.3975
19703	HCD-HMSn	2	56.3996
19704	HMS	1	56.4017
19705	HCD-HMSn	2	56.4037
19706	HCD-HMSn	2	56.4060
19707	HCD-HMSn	2	56.4082
19708	HCD-HMSn	2	56.4104
19709	HCD-HMSn	2	56.4125
19710	HCD-HMSn	2	56.4146
19711	HCD-HMSn	2	56.4167
19712	HCD-HMSn	2	56.4188
19713	HMS	1	56.4209
19714	HCD-HMSn	2	56.4229
19715	HCD-HMSn	2	56.4252
19716	HMS	1	56.4275
19717	HCD-HMSn	2	56.4292
19718	HCD-HMSn	2	56.4315
19719	HCD-HMSn	2	56.4338
19720	HCD-HMSn	2	56.4359
19721	HMS	1	56.4380
19722	HCD-HMSn	2	56.4399
19723	HMS	1	56.4428
19724	HCD-HMSn	2	56.4442
19725	HCD-HMSn	2	56.4465
19726	HCD-HMSn	2	56.4487
19727	HCD-HMSn	2	56.4508
19728	HCD-HMSn	2	56.4529
19729	HMS	1	56.4550
19730	HCD-HMSn	2	56.4570
19731	HCD-HMSn	2	56.4593
19732	HMS	1	56.4616
19733	HCD-HMSn	2	56.4634
19734	HCD-HMSn	2	56.4656
19735	HCD-HMSn	2	56.4679
19736	HMS	1	56.4700
19737	HCD-HMSn	2	56.4719
19738	HCD-HMSn	2	56.4742
19739	HMS	1	56.4765
19740	HCD-HMSn	2	56.4783
19741	HCD-HMSn	2	56.4806
19742	HCD-HMSn	2	56.4828
19743	HCD-HMSn	2	56.4849
19744	HCD-HMSn	2	56.4871
19745	HMS	1	56.4892
19746	HCD-HMSn	2	56.4911
19747	HCD-HMSn	2	56.4934
19748	HCD-HMSn	2	56.4957
19749	HMS	1	56.4978
19750	HCD-HMSn	2	56.4997
19751	HCD-HMSn	2	56.5020
19752	HCD-HMSn	2	56.5043
19753	HCD-HMSn	2	56.5064
19754	HMS	1	56.5085
19755	HCD-HMSn	2	56.5105
19756	HCD-HMSn	2	56.5127
19757	HCD-HMSn	2	56.5150
19758	HCD-HMSn	2	56.5171
19759	HCD-HMSn	2	56.5192
19760	HMS	1	56.5213
19761	HCD-HMSn	2	56.5233
19762	HCD-HMSn	2	56.5256
19763	HCD-HMSn	2	56.5279
19764	HCD-HMSn	2	56.5300
19765	HCD-HMSn	2	56.5321
19766	HMS	1	56.5342
19767	HCD-HMSn	2	56.5362
19768	HCD-HMSn	2	56.5385
19769	HCD-HMSn	2	56.5407
19770	HCD-HMSn	2	56.5428
19771	HCD-HMSn	2	56.5450
19772	HMS	1	56.5471
19773	HCD-HMSn	2	56.5490
19774	HCD-HMSn	2	56.5513
19775	HCD-HMSn	2	56.5536
19776	HMS	1	56.5557
19777	HCD-HMSn	2	56.5576
19778	HCD-HMSn	2	56.5599
19779	HCD-HMSn	2	56.5622
19780	HCD-HMSn	2	56.5643
19781	HCD-HMSn	2	56.5664
19782	HCD-HMSn	2	56.5685
19783	HMS	1	56.5706
19784	HCD-HMSn	2	56.5726
19785	HCD-HMSn	2	56.5749
19786	HCD-HMSn	2	56.5771
19787	HMS	1	56.5792
19788	HCD-HMSn	2	56.5812
19789	HCD-HMSn	2	56.5835
19790	HCD-HMSn	2	56.5857
19791	HCD-HMSn	2	56.5878
19792	HCD-HMSn	2	56.5899
19793	HMS	1	56.5920
19794	HCD-HMSn	2	56.5940
19795	HMS	1	56.5968
19796	HCD-HMSn	2	56.6016
19797	HCD-HMSn	2	56.6039
19798	HCD-HMSn	2	56.6060
19799	HCD-HMSn	2	56.6081
19800	HCD-HMSn	2	56.6103
19801	HCD-HMSn	2	56.6124
19802	HMS	1	56.6145
19803	HCD-HMSn	2	56.6164
19804	HCD-HMSn	2	56.6187
19805	HCD-HMSn	2	56.6210
19806	HCD-HMSn	2	56.6231
19807	HCD-HMSn	2	56.6252
19808	HCD-HMSn	2	56.6274
19809	HCD-HMSn	2	56.6295
19810	HMS	1	56.6316
19811	HCD-HMSn	2	56.6335
19812	HCD-HMSn	2	56.6358
19813	HCD-HMSn	2	56.6381
19814	HCD-HMSn	2	56.6402
19815	HCD-HMSn	2	56.6423
19816	HCD-HMSn	2	56.6444
19817	HCD-HMSn	2	56.6465
19818	HMS	1	56.6486
19819	HCD-HMSn	2	56.6506
19820	HCD-HMSn	2	56.6529
19821	HCD-HMSn	2	56.6552
19822	HCD-HMSn	2	56.6573
19823	HMS	1	56.6594
19824	HCD-HMSn	2	56.6613
19825	HCD-HMSn	2	56.6636
19826	HCD-HMSn	2	56.6659
19827	HCD-HMSn	2	56.6680
19828	HCD-HMSn	2	56.6701
19829	HMS	1	56.6722
19830	HCD-HMSn	2	56.6742
19831	HCD-HMSn	2	56.6764
19832	HMS	1	56.6788
19833	HCD-HMSn	2	56.6805
19834	HCD-HMSn	2	56.6828
19835	HCD-HMSn	2	56.6850
19836	HCD-HMSn	2	56.6872
19837	HCD-HMSn	2	56.6893
19838	HCD-HMSn	2	56.6914
19839	HCD-HMSn	2	56.6935
19840	HCD-HMSn	2	56.6956
19841	HCD-HMSn	2	56.6977
19842	HMS	1	56.6998
19843	HCD-HMSn	2	56.7018
19844	HCD-HMSn	2	56.7041
19845	HMS	1	56.7064
19846	HCD-HMSn	2	56.7081
19847	HCD-HMSn	2	56.7104
19848	HCD-HMSn	2	56.7127
19849	HCD-HMSn	2	56.7148
19850	HCD-HMSn	2	56.7169
19851	HMS	1	56.7190
19852	HCD-HMSn	2	56.7210
19853	HCD-HMSn	2	56.7233
19854	HMS	1	56.7256
19855	HCD-HMSn	2	56.7273
19856	HCD-HMSn	2	56.7296
19857	HCD-HMSn	2	56.7319
19858	HCD-HMSn	2	56.7340
19859	HCD-HMSn	2	56.7361
19860	HMS	1	56.7382
19861	HCD-HMSn	2	56.7402
19862	HCD-HMSn	2	56.7425
19863	HCD-HMSn	2	56.7447
19864	HCD-HMSn	2	56.7468
19865	HCD-HMSn	2	56.7489
19866	HMS	1	56.7510
19867	HCD-HMSn	2	56.7530
19868	HCD-HMSn	2	56.7553
19869	HMS	1	56.7576
19870	HCD-HMSn	2	56.7594
19871	HCD-HMSn	2	56.7617
19872	HMS	1	56.7639
19873	HCD-HMSn	2	56.7657
19874	HCD-HMSn	2	56.7680
19875	HCD-HMSn	2	56.7703
19876	HMS	1	56.7723
19877	HCD-HMSn	2	56.7743
19878	HCD-HMSn	2	56.7766
19879	HCD-HMSn	2	56.7789
19880	HMS	1	56.7810
19881	HCD-HMSn	2	56.7829
19882	HCD-HMSn	2	56.7852
19883	HCD-HMSn	2	56.7875
19884	HCD-HMSn	2	56.7896
19885	HCD-HMSn	2	56.7917
19886	HMS	1	56.7938
19887	HCD-HMSn	2	56.7958
19888	HCD-HMSn	2	56.7981
19889	HCD-HMSn	2	56.8003
19890	HCD-HMSn	2	56.8024
19891	HCD-HMSn	2	56.8045
19892	HMS	1	56.8066
19893	HCD-HMSn	2	56.8086
19894	HCD-HMSn	2	56.8109
19895	HMS	1	56.8132
19896	HCD-HMSn	2	56.8150
19897	HCD-HMSn	2	56.8173
19898	HCD-HMSn	2	56.8195
19899	HCD-HMSn	2	56.8216
19900	HCD-HMSn	2	56.8237
19901	HCD-HMSn	2	56.8258
19902	HMS	1	56.8280
19903	HCD-HMSn	2	56.8299
19904	HCD-HMSn	2	56.8322
19905	HCD-HMSn	2	56.8345
19906	HCD-HMSn	2	56.8366
19907	HMS	1	56.8387
19908	HCD-HMSn	2	56.8406
19909	HCD-HMSn	2	56.8429
19910	HCD-HMSn	2	56.8452
19911	HMS	1	56.8473
19912	HCD-HMSn	2	56.8492
19913	HCD-HMSn	2	56.8515
19914	HCD-HMSn	2	56.8538
19915	HMS	1	56.8559
19916	HCD-HMSn	2	56.8578
19917	HCD-HMSn	2	56.8601
19918	HMS	1	56.8624
19919	HCD-HMSn	2	56.8642
19920	HCD-HMSn	2	56.8665
19921	HMS	1	56.8688
19922	HCD-HMSn	2	56.8705
19923	HCD-HMSn	2	56.8728
19924	HCD-HMSn	2	56.8751
19925	HCD-HMSn	2	56.8772
19926	HMS	1	56.8793
19927	HCD-HMSn	2	56.8813
19928	HCD-HMSn	2	56.8836
19929	HCD-HMSn	2	56.8858
19930	HCD-HMSn	2	56.8879
19931	HCD-HMSn	2	56.8900
19932	HCD-HMSn	2	56.8922
19933	HMS	1	56.8943
19934	HCD-HMSn	2	56.8962
19935	HMS	1	56.8991
19936	HCD-HMSn	2	56.9005
19937	HCD-HMSn	2	56.9028
19938	HCD-HMSn	2	56.9050
19939	HMS	1	56.9071
19940	HCD-HMSn	2	56.9115
19941	HCD-HMSn	2	56.9138
19942	HCD-HMSn	2	56.9161
19943	HCD-HMSn	2	56.9182
19944	HMS	1	56.9203
19945	HCD-HMSn	2	56.9223
19946	HCD-HMSn	2	56.9245
19947	HCD-HMSn	2	56.9268
19948	HCD-HMSn	2	56.9290
19949	HCD-HMSn	2	56.9311
19950	HMS	1	56.9332
19951	HCD-HMSn	2	56.9351
19952	HCD-HMSn	2	56.9374
19953	HCD-HMSn	2	56.9397
19954	HCD-HMSn	2	56.9418
19955	HMS	1	56.9439
19956	HCD-HMSn	2	56.9459
19957	HCD-HMSn	2	56.9482
19958	HCD-HMSn	2	56.9504
19959	HCD-HMSn	2	56.9525
19960	HCD-HMSn	2	56.9546
19961	HCD-HMSn	2	56.9568
19962	HMS	1	56.9589
19963	HCD-HMSn	2	56.9608
19964	HCD-HMSn	2	56.9642
19965	HCD-HMSn	2	56.9663
19966	HMS	1	56.9684
19967	HCD-HMSn	2	56.9703
19968	HCD-HMSn	2	56.9726
19969	HCD-HMSn	2	56.9749
19970	HCD-HMSn	2	56.9770
19971	HCD-HMSn	2	56.9791
19972	HCD-HMSn	2	56.9812
19973	HCD-HMSn	2	56.9833
19974	HMS	1	56.9854
19975	HCD-HMSn	2	56.9874
19976	HCD-HMSn	2	56.9897
19977	HCD-HMSn	2	56.9919
19978	HCD-HMSn	2	56.9941
19979	HCD-HMSn	2	56.9962
19980	HMS	1	56.9983
19981	HCD-HMSn	2	57.0002
19982	HCD-HMSn	2	57.0025
19983	HCD-HMSn	2	57.0048
19984	HCD-HMSn	2	57.0069
19985	HCD-HMSn	2	57.0090
19986	HMS	1	57.0111
19987	HCD-HMSn	2	57.0131
19988	HCD-HMSn	2	57.0154
19989	HMS	1	57.0176
19990	HCD-HMSn	2	57.0194
19991	HCD-HMSn	2	57.0217
19992	HCD-HMSn	2	57.0240
19993	HCD-HMSn	2	57.0261
19994	HMS	1	57.0282
19995	HCD-HMSn	2	57.0301
19996	HCD-HMSn	2	57.0324
19997	HCD-HMSn	2	57.0347
19998	HMS	1	57.0368
19999	HCD-HMSn	2	57.0388
20000	HCD-HMSn	2	57.0410
20001	HCD-HMSn	2	57.0433
20002	HCD-HMSn	2	57.0455
20003	HCD-HMSn	2	57.0476
20004	HCD-HMSn	2	57.0497
20005	HMS	1	57.0518
20006	HCD-HMSn	2	57.0538
20007	HCD-HMSn	2	57.0560
20008	HCD-HMSn	2	57.0583
20009	HCD-HMSn	2	57.0604
20010	HCD-HMSn	2	57.0626
20011	HCD-HMSn	2	57.0647
20012	HCD-HMSn	2	57.0668
20013	HCD-HMSn	2	57.0689
20014	HCD-HMSn	2	57.0710
20015	HCD-HMSn	2	57.0731
20016	HMS	1	57.0752
20017	HCD-HMSn	2	57.0772
20018	HCD-HMSn	2	57.0795
20019	HCD-HMSn	2	57.0817
20020	HCD-HMSn	2	57.0839
20021	HCD-HMSn	2	57.0860
20022	HCD-HMSn	2	57.0881
20023	HCD-HMSn	2	57.0902
20024	HMS	1	57.0923
20025	HCD-HMSn	2	57.0943
20026	HCD-HMSn	2	57.0966
20027	HCD-HMSn	2	57.0988
20028	HCD-HMSn	2	57.1009
20029	HCD-HMSn	2	57.1031
20030	HMS	1	57.1052
20031	HCD-HMSn	2	57.1071
20032	HCD-HMSn	2	57.1094
20033	HCD-HMSn	2	57.1117
20034	HCD-HMSn	2	57.1138
20035	HCD-HMSn	2	57.1159
20036	HCD-HMSn	2	57.1180
20037	HCD-HMSn	2	57.1201
20038	HMS	1	57.1222
20039	HCD-HMSn	2	57.1242
20040	HCD-HMSn	2	57.1265
20041	HCD-HMSn	2	57.1288
20042	HCD-HMSn	2	57.1309
20043	HCD-HMSn	2	57.1330
20044	HCD-HMSn	2	57.1351
20045	HMS	1	57.1372
20046	HCD-HMSn	2	57.1392
20047	HCD-HMSn	2	57.1415
20048	HCD-HMSn	2	57.1438
20049	HCD-HMSn	2	57.1459
20050	HCD-HMSn	2	57.1480
20051	HCD-HMSn	2	57.1501
20052	HCD-HMSn	2	57.1522
20053	HMS	1	57.1543
20054	HCD-HMSn	2	57.1563
20055	HCD-HMSn	2	57.1586
20056	HCD-HMSn	2	57.1609
20057	HCD-HMSn	2	57.1630
20058	HCD-HMSn	2	57.1651
20059	HCD-HMSn	2	57.1672
20060	HMS	1	57.1693
20061	HCD-HMSn	2	57.1713
20062	HMS	1	57.1741
20063	HCD-HMSn	2	57.1755
20064	HCD-HMSn	2	57.1778
20065	HCD-HMSn	2	57.1800
20066	HCD-HMSn	2	57.1822
20067	HCD-HMSn	2	57.1843
20068	HCD-HMSn	2	57.1864
20069	HCD-HMSn	2	57.1885
20070	HCD-HMSn	2	57.1906
20071	HMS	1	57.1927
20072	HCD-HMSn	2	57.1947
20073	HCD-HMSn	2	57.1970
20074	HCD-HMSn	2	57.1992
20075	HMS	1	57.2013
20076	HCD-HMSn	2	57.2033
20077	HCD-HMSn	2	57.2056
20078	HCD-HMSn	2	57.2078
20079	HCD-HMSn	2	57.2099
20080	HCD-HMSn	2	57.2120
20081	HCD-HMSn	2	57.2142
20082	HMS	1	57.2163
20083	HCD-HMSn	2	57.2182
20084	HCD-HMSn	2	57.2205
20085	HCD-HMSn	2	57.2228
20086	HCD-HMSn	2	57.2249
20087	HMS	1	57.2270
20088	HCD-HMSn	2	57.2290
20089	HCD-HMSn	2	57.2313
20090	HCD-HMSn	2	57.2335
20091	HCD-HMSn	2	57.2356
20092	HCD-HMSn	2	57.2378
20093	HCD-HMSn	2	57.2399
20094	HCD-HMSn	2	57.2420
20095	HMS	1	57.2441
20096	HCD-HMSn	2	57.2461
20097	HCD-HMSn	2	57.2483
20098	HCD-HMSn	2	57.2506
20099	HCD-HMSn	2	57.2527
20100	HMS	1	57.2548
20101	HCD-HMSn	2	57.2568
20102	HCD-HMSn	2	57.2591
20103	HCD-HMSn	2	57.2613
20104	HMS	1	57.2634
20105	HCD-HMSn	2	57.2654
20106	HMS	1	57.2683
20107	HCD-HMSn	2	57.2696
20108	HCD-HMSn	2	57.2719
20109	HCD-HMSn	2	57.2742
20110	HCD-HMSn	2	57.2763
20111	HCD-HMSn	2	57.2784
20112	HCD-HMSn	2	57.2805
20113	HMS	1	57.2826
20114	HCD-HMSn	2	57.2846
20115	HCD-HMSn	2	57.2869
20116	HCD-HMSn	2	57.2891
20117	HMS	1	57.2912
20118	HCD-HMSn	2	57.2932
20119	HCD-HMSn	2	57.2955
20120	HCD-HMSn	2	57.2977
20121	HMS	1	57.2998
20122	HCD-HMSn	2	57.3018
20123	HCD-HMSn	2	57.3041
20124	HCD-HMSn	2	57.3064
20125	HCD-HMSn	2	57.3085
20126	HCD-HMSn	2	57.3106
20127	HCD-HMSn	2	57.3127
20128	HMS	1	57.3148
20129	HCD-HMSn	2	57.3168
20130	HCD-HMSn	2	57.3190
20131	HCD-HMSn	2	57.3213
20132	HCD-HMSn	2	57.3234
20133	HMS	1	57.3255
20134	HCD-HMSn	2	57.3275
20135	HCD-HMSn	2	57.3298
20136	HCD-HMSn	2	57.3320
20137	HCD-HMSn	2	57.3341
20138	HMS	1	57.3362
20139	HCD-HMSn	2	57.3382
20140	HCD-HMSn	2	57.3405
20141	HCD-HMSn	2	57.3427
20142	HCD-HMSn	2	57.3448
20143	HCD-HMSn	2	57.3470
20144	HMS	1	57.3491
20145	HCD-HMSn	2	57.3510
20146	HCD-HMSn	2	57.3533
20147	HMS	1	57.3556
20148	HCD-HMSn	2	57.3574
20149	HCD-HMSn	2	57.3597
20150	HCD-HMSn	2	57.3619
20151	HCD-HMSn	2	57.3640
20152	HCD-HMSn	2	57.3662
20153	HCD-HMSn	2	57.3683
20154	HMS	1	57.3704
20155	HCD-HMSn	2	57.3723
20156	HCD-HMSn	2	57.3746
20157	HCD-HMSn	2	57.3769
