Scan_Number_Start	Scan_Number_End	Charge	Quality_Score	Precursor_MZ	BPI
68400	68400	3	1	713.0265	0
68402	68402	2	1	888.827	0
68402	68402	3	1	888.827	0
68403	68403	2	1	1151.7244	0
68404	68404	2	1	1151.7244	0
68406	68406	2	1	1151.7244	0
68407	68407	2	1	1151.7244	0
68408	68408	2	1	1326.3314	0
68408	68408	3	1	1326.3314	0
68409	68409	2	1	1326.3314	0
68409	68409	3	1	1326.3314	0
68411	68411	2	1	1121.7156	0
68411	68411	3	1	1121.7156	0
68412	68412	2	1	1121.7156	0
68412	68412	3	1	1121.7156	0
68413	68413	2	1	1103.7522	0
68414	68414	2	1	1103.7522	0
68416	68416	2	1	1169.713	0
68416	68416	3	1	1169.713	0
68417	68417	2	1	1169.713	0
68417	68417	3	1	1169.713	0
68418	68418	2	1	1094.1837	0
68419	68419	2	1	1094.1837	0
68421	68421	2	1	1048.4507	0
68421	68421	3	1	1048.4507	0
68422	68422	2	1	1048.4507	0
68422	68422	3	1	1048.4507	0
68423	68423	2	1	1343.2516	0
68423	68423	3	1	1343.2516	0
68424	68424	2	1	1343.2516	0
68424	68424	3	1	1343.2516	0
68425	68425	2	1	1179.2631	0
68427	68427	2	1	1292.2169	0
68427	68427	3	1	1292.2169	0
68428	68428	2	1	1292.2169	0
68428	68428	3	1	1292.2169	0
68429	68429	2	1	787.1295	0
68429	68429	3	1	787.1295	0
68430	68430	2	1	787.1295	0
68430	68430	3	1	787.1295	0
68431	68431	2	1	800.6652	0
68431	68431	3	1	800.6652	0
68432	68432	2	1	800.6652	0
68432	68432	3	1	800.6652	0
68433	68433	2	1	1363.1212	0
68433	68433	3	1	1363.1212	0
68434	68434	2	1	1363.1212	0
68434	68434	3	1	1363.1212	0
68436	68436	2	1	1177.9061	0
68436	68436	3	1	1177.9061	0
68437	68437	2	1	1177.9061	0
68437	68437	3	1	1177.9061	0
68439	68439	2	1	1375.2336	0
68439	68439	3	1	1375.2335	0
68440	68440	2	1	1375.2336	0
68440	68440	3	1	1375.2335	0
68441	68441	2	1	1295.2833	0
68441	68441	3	1	1295.2833	0
68442	68442	2	1	1295.2833	0
68442	68442	3	1	1295.2833	0
68443	68443	2	1	1521.5912	0
68443	68443	3	1	1521.5913	0
68444	68444	3	1	867.2097	0
68445	68445	3	1	867.2097	0
68447	68447	2	1	1356.3254	0
68447	68447	3	1	1356.3254	0
68448	68448	2	1	1356.3254	0
68448	68448	3	1	1356.3254	0
68449	68449	2	1	1183.2451	0
68449	68449	3	1	1183.2451	0
68451	68451	3	1	768.1539	0
68452	68452	3	1	768.1539	0
68453	68453	2	1	1374.0698	0
68453	68453	3	1	1374.0698	0
68454	68454	2	1	1374.0698	0
68454	68454	3	1	1374.0698	0
68456	68456	2	1	1218.1094	0
68456	68456	3	1	1218.1093	0
68457	68457	2	1	1218.1094	0
68457	68457	3	1	1218.1093	0
68458	68458	2	1	1396.3666	0
68458	68458	3	1	1396.3667	0
68459	68459	2	1	1396.3666	0
68459	68459	3	1	1396.3667	0
68460	68460	2	1	927.8266	0
68460	68460	3	1	927.8266	0
68461	68461	2	1	927.8266	0
68461	68461	3	1	927.8266	0
68462	68462	2	1	1021.3116	0
68462	68462	3	1	1021.3116	0
68463	68463	2	1	782.164	0
68463	68463	3	1	782.164	0
68464	68464	2	1	1021.3116	0
68464	68464	3	1	1021.3116	0
68465	68465	2	1	782.164	0
68465	68465	3	1	782.164	0
68466	68466	2	1	1385.3243	0
68466	68466	3	1	1385.3243	0
68469	68469	2	1	1174.2383	0
68469	68469	3	1	1174.2382	0
68470	68470	2	1	1174.2383	0
68470	68470	3	1	1174.2382	0
68472	68472	2	1	974.2843	0
68472	68472	3	1	974.2843	0
68473	68473	2	1	974.2843	0
68473	68473	3	1	974.2843	0
68475	68475	2	1	995.1396	0
68475	68475	3	1	995.1396	0
68476	68476	2	1	995.1396	0
68476	68476	3	1	995.1396	0
68477	68477	2	1	1166.7289	0
68478	68478	2	1	1360.2803	0
68478	68478	3	1	1360.2802	0
68479	68479	2	1	854.2476	0
68479	68479	3	1	854.2476	0
68480	68480	2	1	854.2476	0
68480	68480	3	1	854.2476	0
68481	68481	2	1	854.2476	0
68481	68481	3	1	854.2476	0
68483	68483	2	1	775.4733	0
68483	68483	3	1	775.4733	0
68484	68484	2	1	775.4733	0
68484	68484	3	1	775.4733	0
68485	68485	2	1	1169.7401	0
68485	68485	3	1	1169.7401	0
68486	68486	2	1	1169.7401	0
68486	68486	3	1	1169.7401	0
68487	68487	2	1	657.3199	0
68487	68487	3	1	657.3199	0
68488	68488	2	1	657.3199	0
68488	68488	3	1	657.3199	0
68489	68489	2	1	1183.5896	0
68489	68489	3	1	1183.5896	0
68490	68490	2	1	872.5477	0
68490	68490	3	1	872.5477	0
68491	68491	2	1	872.5477	0
68491	68491	3	1	872.5477	0
68492	68492	2	1	1240.754	0
68492	68492	3	1	1240.754	0
68493	68493	2	1	1240.754	0
68493	68493	3	1	1240.754	0
68494	68494	2	1	1133.0128	0
68494	68494	3	1	1133.0128	0
68496	68496	2	1	1295.2214	0
68496	68496	3	1	1295.2214	0
68497	68497	2	1	1295.2214	0
68497	68497	3	1	1295.2214	0
68498	68498	2	1	1174.7343	0
68499	68499	2	1	1174.7343	0
68501	68501	2	1	1507.6512	0
68501	68501	3	1	1507.6511	0
68502	68502	2	1	958.6355	0
68502	68502	3	1	958.6354	0
68503	68503	2	1	958.6355	0
68503	68503	3	1	958.6354	0
68504	68504	2	1	998.8041	0
68504	68504	3	1	998.8041	0
68505	68505	2	1	998.8041	0
68505	68505	3	1	998.8041	0
68507	68507	2	1	545.764	0
68508	68508	2	1	545.764	0
68509	68509	2	1	545.764	0
68510	68510	2	1	1411.8214	0
68510	68510	3	1	1411.8214	0
68511	68511	2	1	1244.7693	0
68511	68511	3	1	1244.7693	0
68512	68512	2	1	1244.7693	0
68512	68512	3	1	1244.7693	0
68514	68514	2	1	1148.0945	0
68514	68514	3	1	1148.0944	0
68516	68516	3	1	736.1666	0
68517	68517	3	1	736.1666	0
68518	68518	2	1	1215.0139	0
68518	68518	3	1	1215.0139	0
68519	68519	2	1	1215.0139	0
68519	68519	3	1	1215.0139	0
68520	68520	2	1	993.4443	0
68520	68520	3	1	993.4443	0
68521	68521	2	1	993.4443	0
68521	68521	3	1	993.4443	0
68523	68523	2	1	1294.2073	0
68523	68523	3	1	1294.2073	0
68524	68524	2	1	1294.2073	0
68524	68524	3	1	1294.2073	0
68525	68525	2	1	778.1557	0
68525	68525	3	1	778.1556	0
68526	68526	2	1	778.1557	0
68526	68526	3	1	778.1556	0
68527	68527	2	1	381.1905	0
68527	68527	3	1	381.1905	0
68529	68529	2	1	771.9321	0
68530	68530	2	1	771.9321	0
68531	68531	2	1	725.1627	0
68531	68531	3	1	725.1627	0
68532	68532	2	1	725.1627	0
68532	68532	3	1	725.1627	0
68533	68533	2	1	1122.2577	0
68533	68533	3	1	1122.2577	0
68534	68534	2	1	1122.2577	0
68534	68534	3	1	1122.2577	0
68535	68535	2	1	1248.4236	0
68535	68535	3	1	1248.4235	0
68536	68536	2	1	1235.2173	0
68536	68536	3	1	1235.2173	0
68537	68537	2	1	1235.2173	0
68537	68537	3	1	1235.2173	0
68538	68538	3	1	783.4857	0
68539	68539	3	1	783.4857	0
68540	68540	5	1	888.0268	0
68541	68541	2	1	950.4623	0
68542	68542	2	1	950.4623	0
68543	68543	2	1	950.4623	0
68544	68544	2	1	835.3374	0
68544	68544	3	1	835.3373	0
68545	68545	2	1	835.3374	0
68545	68545	3	1	835.3373	0
68546	68546	2	1	835.3374	0
68546	68546	3	1	835.3373	0
68548	68548	2	1	1108.7014	0
68548	68548	3	1	1108.7014	0
68549	68549	2	1	1108.7014	0
68549	68549	3	1	1108.7014	0
68551	68551	2	1	1086.2026	0
68551	68551	3	1	1086.2026	0
68552	68552	2	1	1481.6792	0
68552	68552	3	1	1481.6792	0
68553	68553	2	1	1481.6792	0
68553	68553	3	1	1481.6792	0
68554	68554	2	1	1180.0057	0
68554	68554	3	1	1180.0056	0
68557	68557	2	1	1300.3158	0
68558	68558	2	1	1307.3168	0
68558	68558	3	1	1307.3167	0
68559	68559	2	1	1307.3168	0
68559	68559	3	1	1307.3167	0
68560	68560	2	1	1188.2609	0
68560	68560	3	1	1188.2609	0
68561	68561	2	1	1188.2609	0
68561	68561	3	1	1188.2609	0
68562	68562	2	1	463.8092	0
68562	68562	3	1	463.8092	0
68563	68563	2	1	463.8092	0
68563	68563	3	1	463.8092	0
68564	68564	2	1	1235.7345	0
68564	68564	3	1	1235.7345	0
68565	68565	2	1	1235.7345	0
68565	68565	3	1	1235.7345	0
68567	68567	2	1	545.7645	0
68568	68568	2	1	545.7645	0
68569	68569	2	1	545.7645	0
68570	68570	2	1	929.9093	0
68570	68570	3	1	929.9093	0
68571	68571	2	1	929.9093	0
68571	68571	3	1	929.9093	0
68572	68572	2	1	929.9093	0
68572	68572	3	1	929.9093	0
68573	68573	2	1	989.2352	0
68573	68573	3	1	989.2352	0
68574	68574	2	1	989.2352	0
68574	68574	3	1	989.2352	0
68575	68575	2	1	585.3364	0
68576	68576	2	1	585.3364	0
68577	68577	2	1	1114.7394	0
68577	68577	3	1	1114.7394	0
68578	68578	2	1	1114.7394	0
68578	68578	3	1	1114.7394	0
68579	68579	2	1	954.7491	0
68579	68579	3	1	954.7491	0
68580	68580	2	1	954.7491	0
68580	68580	3	1	954.7491	0
68581	68581	2	1	1040.3879	0
68581	68581	3	1	1040.3879	0
68582	68582	2	1	1040.3879	0
68582	68582	3	1	1040.3879	0
68583	68583	2	1	778.1606	0
68583	68583	3	1	778.1606	0
68584	68584	2	1	778.1606	0
68584	68584	3	1	778.1606	0
68585	68585	2	1	1054.7976	0
68585	68585	3	1	1054.7976	0
68587	68587	2	1	847.8719	0
68587	68587	3	1	847.8719	0
68588	68588	2	1	847.8719	0
68588	68588	3	1	847.8719	0
68589	68589	2	1	847.8719	0
68589	68589	3	1	847.8719	0
68591	68591	2	1	1256.8281	0
68591	68591	3	1	1256.8281	0
68592	68592	2	1	1256.8281	0
68592	68592	3	1	1256.8281	0
68594	68594	2	1	1445.3834	0
68594	68594	3	1	1445.3834	0
68595	68595	2	1	1445.3834	0
68595	68595	3	1	1445.3834	0
68596	68596	2	1	1478.3247	0
68596	68596	3	1	1478.3247	0
68597	68597	2	1	1478.3247	0
68597	68597	3	1	1478.3247	0
68599	68599	2	1	1237.7695	0
68599	68599	3	1	1237.7695	0
68600	68600	2	1	1237.7695	0
68600	68600	3	1	1237.7695	0
68601	68601	2	1	1451.2434	0
68601	68601	3	1	1451.2434	0
68602	68602	2	1	1451.2434	0
68602	68602	3	1	1451.2434	0
68604	68604	2	1	1112.5209	0
68604	68604	3	1	1112.5209	0
68605	68605	2	1	885.8474	0
68605	68605	3	1	885.8474	0
68606	68606	2	1	885.8474	0
68606	68606	3	1	885.8474	0
68607	68607	2	1	1440.6473	0
68607	68607	3	1	1440.6472	0
68608	68608	2	1	1440.6473	0
68608	68608	3	1	1440.6472	0
68610	68610	2	1	998.0971	0
68610	68610	3	1	998.0971	0
68611	68611	2	1	998.0971	0
68611	68611	3	1	998.0971	0
68613	68613	2	1	1406.3226	0
68613	68613	3	1	1406.3225	0
68614	68614	2	1	1406.3226	0
68614	68614	3	1	1406.3225	0
68616	68616	3	1	751.5018	0
68617	68617	3	1	751.5018	0
68618	68618	2	1	1477.163	0
68618	68618	3	1	1477.1628	0
68619	68619	1	1	741.1997	0
68620	68620	1	1	741.1997	0
68622	68622	3	1	762.821	0
68623	68623	3	1	762.821	0
68624	68624	2	1	736.1646	0
68624	68624	3	1	736.1645	0
68625	68625	2	1	736.1646	0
68625	68625	3	1	736.1645	0
68626	68626	2	1	1492.6877	0
68626	68626	3	1	1492.6876	0
68627	68627	2	1	1492.6877	0
68627	68627	3	1	1492.6876	0
68629	68629	3	1	775.4718	0
68630	68630	3	1	775.4718	0
68631	68631	2	1	712.5244	0
68631	68631	3	1	712.5244	0
68632	68632	2	1	712.5244	0
68632	68632	3	1	712.5244	0
68634	68634	3	1	915.7892	0
68635	68635	3	1	915.7892	0
68636	68636	2	1	1300.3022	0
68636	68636	3	1	1300.3022	0
68637	68637	2	1	1300.3022	0
68637	68637	3	1	1300.3022	0
68639	68639	2	1	716.8463	0
68639	68639	3	1	716.8461	0
68640	68640	2	1	716.8463	0
68640	68640	3	1	716.8461	0
68641	68641	3	1	1015.7499	0
68642	68642	2	1	1401.7911	0
68642	68642	3	1	1401.7911	0
68643	68643	3	1	1015.7499	0
68645	68645	2	1	1401.7911	0
68645	68645	3	1	1401.7911	0
68646	68646	2	1	1440.0073	0
68646	68646	3	1	1440.0073	0
68647	68647	2	1	1440.0073	0
68647	68647	3	1	1440.0073	0
68648	68648	2	1	1381.2639	0
68648	68648	3	1	1381.2639	0
68650	68650	2	1	780.7955	0
68650	68650	3	1	780.7955	0
68651	68651	2	1	780.7955	0
68651	68651	3	1	780.7955	0
68652	68652	2	1	1180.2587	0
68652	68652	3	1	1180.2587	0
68653	68653	2	1	1180.2587	0
68653	68653	3	1	1180.2587	0
68654	68654	2	1	1427.2184	0
68654	68654	3	1	1427.2184	0
68655	68655	1	1	1135.7527	0
68659	68659	2	1	1115.7454	0
68659	68659	3	1	1115.7454	0
68660	68660	2	1	1115.7454	0
68660	68660	3	1	1115.7454	0
68662	68662	2	1	1015.7465	0
68662	68662	3	1	1015.7465	0
68663	68663	2	1	1160.7324	0
68665	68665	2	1	1160.7324	0
68666	68666	2	1	1238.2748	0
68666	68666	3	1	1238.2747	0
68667	68667	2	1	1238.2748	0
68667	68667	3	1	1238.2747	0
68668	68668	2	1	1219.3009	0
68668	68668	3	1	1219.3009	0
68670	68670	2	1	839.145	0
68671	68671	2	1	839.145	0
68672	68672	2	1	1171.1885	0
68672	68672	3	1	1171.1885	0
68673	68673	2	1	1171.1885	0
68673	68673	3	1	1171.1885	0
68674	68674	2	1	1335.7659	0
68674	68674	3	1	1335.7659	0
68675	68675	5	1	888.4285	0
68676	68676	2	1	437.2191	0
68676	68676	3	1	437.2191	0
68677	68677	2	1	437.2191	0
68677	68677	3	1	437.2191	0
68678	68678	2	1	437.2191	0
68678	68678	3	1	437.2191	0
68680	68680	2	1	1058.8733	0
68680	68680	3	1	1058.8733	0
68681	68681	2	1	1058.8733	0
68681	68681	3	1	1058.8733	0
68682	68682	2	1	1303.6824	0
68682	68682	3	1	1303.6824	0
68683	68683	2	1	1303.6824	0
68683	68683	3	1	1303.6824	0
68685	68685	2	1	1393.3165	0
68685	68685	3	1	1393.3165	0
68688	68688	1	1	1015.7548	0
68689	68689	2	1	1312.7875	0
68689	68689	3	1	1312.7875	0
68690	68690	2	1	1176.0133	0
68690	68690	3	1	1176.0132	0
68691	68691	2	1	1176.0133	0
68691	68691	3	1	1176.0132	0
68692	68692	2	1	1263.6932	0
68692	68692	3	1	1263.6931	0
68693	68693	2	1	1263.6932	0
68693	68693	3	1	1263.6931	0
68694	68694	2	1	944.8173	0
68694	68694	3	1	944.8172	0
68695	68695	2	1	944.8173	0
68695	68695	3	1	944.8172	0
68698	68698	2	1	1217.2911	0
68698	68698	3	1	1217.291	0
68699	68699	2	1	1217.2911	0
68699	68699	3	1	1217.291	0
68700	68700	2	1	1214.2845	0
68700	68700	3	1	1214.2844	0
68701	68701	2	1	1214.2845	0
68701	68701	3	1	1214.2844	0
68702	68702	2	1	1294.6523	0
68702	68702	3	1	1294.6523	0
68703	68703	2	1	1294.6523	0
68703	68703	3	1	1294.6523	0
68705	68705	2	1	1160.2349	0
68706	68706	2	1	1160.2349	0
68707	68707	2	1	1253.7325	0
68707	68707	3	1	1253.7324	0
68708	68708	2	1	1236.4828	0
68708	68708	3	1	1236.4828	0
68710	68710	2	1	1454.6548	0
68710	68710	3	1	1454.6548	0
68711	68711	2	1	1454.6548	0
68711	68711	3	1	1454.6548	0
68712	68712	2	1	1035.6654	0
68712	68712	3	1	1035.6654	0
68713	68713	2	1	1035.6654	0
68713	68713	3	1	1035.6654	0
68714	68714	2	1	1305.5901	0
68714	68714	3	1	1305.5901	0
68716	68716	2	1	922.1495	0
68716	68716	3	1	922.1495	0
68717	68717	2	1	922.1495	0
68717	68717	3	1	922.1495	0
68718	68718	2	1	1433.2073	0
68718	68718	3	1	1433.2073	0
68719	68719	2	1	1186.1993	0
68719	68719	3	1	1186.1992	0
68720	68720	2	1	1186.1993	0
68720	68720	3	1	1186.1992	0
68722	68722	2	1	1143.7295	0
68723	68723	2	1	1143.7295	0
68725	68725	2	1	1414.2847	0
68725	68725	3	1	1414.2847	0
68726	68726	2	1	1247.6334	0
68726	68726	3	1	1247.6334	0
68727	68727	2	1	1247.6334	0
68727	68727	3	1	1247.6334	0
68728	68728	2	1	1129.6333	0
68728	68728	3	1	1129.6333	0
68729	68729	2	1	1129.6333	0
68729	68729	3	1	1129.6333	0
68731	68731	2	1	1237.8055	0
68731	68731	3	1	1237.8054	0
68732	68732	2	1	1237.8055	0
68732	68732	3	1	1237.8054	0
68733	68733	2	1	1323.0771	0
68733	68733	3	1	1323.0771	0
68734	68734	2	1	1323.0771	0
68734	68734	3	1	1323.0771	0
68735	68735	2	1	1051.5273	0
68735	68735	3	1	1051.5273	0
68736	68736	2	1	1225.7684	0
68736	68736	3	1	1225.7683	0
68737	68737	2	1	1225.7684	0
68737	68737	3	1	1225.7683	0
68738	68738	2	1	871.0126	0
68738	68738	3	1	871.0126	0
68739	68739	2	1	871.0126	0
68739	68739	3	1	871.0126	0
68740	68740	2	1	1314.3301	0
68740	68740	3	1	1314.3301	0
68742	68742	2	1	989.2944	0
68742	68742	3	1	989.2944	0
68743	68743	2	1	989.2944	0
68743	68743	3	1	989.2944	0
68744	68744	2	1	1378.3157	0
68744	68744	3	1	1378.3156	0
68745	68745	2	1	1378.3157	0
68745	68745	3	1	1378.3156	0
68747	68747	2	1	1110.2826	0
68747	68747	3	1	1110.2825	0
68748	68748	2	1	883.2139	0
68748	68748	3	1	883.2139	0
68749	68749	2	1	883.2139	0
68749	68749	3	1	883.2139	0
68750	68750	2	1	1281.1097	0
68750	68750	3	1	1281.1096	0
68751	68751	2	1	1121.7765	0
68751	68751	3	1	1121.7765	0
68752	68752	2	1	1121.7765	0
68752	68752	3	1	1121.7765	0
68754	68754	2	1	1382.1306	0
68754	68754	3	1	1382.1306	0
68755	68755	2	1	1382.1306	0
68755	68755	3	1	1382.1306	0
68758	68758	2	1	1148.298	0
68758	68758	3	1	1148.298	0
68759	68759	2	1	1148.298	0
68759	68759	3	1	1148.298	0
68760	68760	2	1	1225.255	0
68760	68760	3	1	1225.2549	0
68761	68761	2	1	1225.255	0
68761	68761	3	1	1225.2549	0
68763	68763	2	1	1418.1864	0
68763	68763	3	1	1418.1863	0
68764	68764	2	1	1418.1864	0
68764	68764	3	1	1418.1863	0
68766	68766	2	1	1269.62	0
68766	68766	3	1	1269.62	0
68767	68767	2	1	1269.62	0
68767	68767	3	1	1269.62	0
68769	68769	2	1	917.1243	0
68769	68769	3	1	917.1243	0
68770	68770	2	1	917.1243	0
68770	68770	3	1	917.1243	0
68772	68772	2	1	1232.2516	0
68772	68772	3	1	1232.2516	0
68773	68773	2	1	1232.2516	0
68773	68773	3	1	1232.2516	0
68774	68774	2	1	1385.4634	0
68774	68774	3	1	1385.4634	0
68775	68775	2	1	1133.8347	0
68775	68775	3	1	1133.8347	0
68776	68776	2	1	1133.8347	0
68776	68776	3	1	1133.8347	0
68777	68777	2	1	1127.2505	0
68777	68777	3	1	1127.2505	0
68778	68778	2	1	1127.2505	0
68778	68778	3	1	1127.2505	0
68780	68780	2	1	1118.7251	0
68781	68781	2	1	1118.7251	0
68783	68783	2	1	849.6976	0
68783	68783	3	1	849.6976	0
68784	68784	2	1	849.6976	0
68784	68784	3	1	849.6976	0
68785	68785	2	1	1155.7212	0
68785	68785	3	1	1155.7212	0
68786	68786	2	1	1155.7212	0
68786	68786	3	1	1155.7212	0
68787	68787	2	1	1019.1802	0
68787	68787	3	1	1019.1802	0
68788	68788	2	1	1019.1802	0
68788	68788	3	1	1019.1802	0
68789	68789	2	1	1007.8252	0
68789	68789	3	1	1007.8251	0
68790	68790	2	1	1007.8252	0
68790	68790	3	1	1007.8251	0
68791	68791	2	1	1166.7316	0
68792	68792	2	1	1166.7316	0
68793	68793	2	1	1337.5669	0
68793	68793	3	1	1337.5669	0
68794	68794	2	1	935.0137	0
68794	68794	3	1	935.0137	0
68797	68797	2	1	804.5359	0
68797	68797	3	1	804.5359	0
68798	68798	2	1	804.5359	0
68798	68798	3	1	804.5359	0
68799	68799	2	1	1320.0458	0
68799	68799	3	1	1320.0457	0
68800	68800	2	1	436.8806	0
68800	68800	3	1	436.8806	0
68801	68801	2	1	436.8806	0
68801	68801	3	1	436.8806	0
68802	68802	3	1	780.4617	0
68803	68803	3	1	780.4617	0
68804	68804	3	1	786.1283	0
68805	68805	3	1	786.1283	0
68806	68806	3	1	786.1283	0
68808	68808	2	1	1152.2313	0
68809	68809	2	1	1152.2313	0
68810	68810	2	1	1096.188	0
68810	68810	3	1	1096.188	0
68811	68811	2	1	1096.188	0
68811	68811	3	1	1096.188	0
68813	68813	2	1	1027.8184	0
68813	68813	3	1	1027.8184	0
68814	68814	2	1	1027.8184	0
68814	68814	3	1	1027.8184	0
68815	68815	2	1	1104.25	0
68815	68815	3	1	1104.25	0
68816	68816	2	1	1104.25	0
68816	68816	3	1	1104.25	0
68817	68817	2	1	1340.818	0
68817	68817	3	1	1340.818	0
68818	68818	2	1	1340.818	0
68818	68818	3	1	1340.818	0
68820	68820	2	1	1403.9183	0
68820	68820	3	1	1403.9182	0
68821	68821	2	1	1490.6022	0
68821	68821	3	1	1490.6021	0
68824	68824	2	1	848.5409	0
68824	68824	3	1	848.5409	0
68825	68825	2	1	848.5409	0
68825	68825	3	1	848.5409	0
68826	68826	2	1	848.5409	0
68826	68826	3	1	848.5409	0
68827	68827	2	1	1437.6356	0
68827	68827	3	1	1437.6355	0
68830	68830	2	1	899.4263	0
68830	68830	3	1	899.4263	0
68831	68831	2	1	1497.9888	0
68831	68831	3	1	1497.9888	0
68832	68832	2	1	1500.5275	0
68832	68832	3	1	1500.5275	0
68835	68835	2	1	1335.0713	0
68835	68835	3	1	1335.0713	0
68837	68837	2	1	1361.2905	0
68837	68837	3	1	1361.2905	0
68838	68838	2	1	1361.2905	0
68838	68838	3	1	1361.2905	0
68839	68839	2	1	1154.7222	0
68840	68840	2	1	1154.7222	0
68841	68841	2	1	1283.7809	0
68841	68841	3	1	1283.7809	0
68842	68842	2	1	1283.7809	0
68842	68842	3	1	1283.7809	0
68843	68843	2	1	1304.1285	0
68843	68843	3	1	1304.1284	0
68845	68845	3	1	867.2095	0
68846	68846	3	1	867.2095	0
68847	68847	2	1	1231.1683	0
68847	68847	3	1	1231.1682	0
68848	68848	2	1	1231.1683	0
68848	68848	3	1	1231.1682	0
68850	68850	3	1	786.1273	0
68851	68851	3	1	786.1273	0
68852	68852	3	1	768.1536	0
68853	68853	3	1	768.1536	0
68854	68854	3	1	859.3912	0
68855	68855	3	1	859.3912	0
68856	68856	2	1	1147.1692	0
68856	68856	3	1	1147.1692	0
68858	68858	1	1	741.199	0
68859	68859	1	1	741.199	0
68860	68860	2	1	1456.0497	0
68860	68860	3	1	1456.0498	0
68861	68861	2	1	1333.7571	0
68861	68861	3	1	1333.7571	0
68862	68862	2	1	1094.6873	0
68863	68863	2	1	1094.6873	0
68864	68864	2	1	1029.8206	0
68864	68864	3	1	1029.8206	0
68865	68865	2	1	1001.9941	0
68867	68867	2	1	1251.0294	0
68867	68867	3	1	1251.0294	0
68868	68868	2	1	1192.6907	0
68868	68868	3	1	1192.6907	0
68869	68869	2	1	1192.6907	0
68869	68869	3	1	1192.6907	0
68870	68870	2	1	1035.9531	0
68870	68870	3	1	1035.9531	0
68871	68871	2	1	1035.9531	0
68871	68871	3	1	1035.9531	0
68873	68873	2	1	860.058	0
68873	68873	3	1	860.058	0
68874	68874	2	1	860.058	0
68874	68874	3	1	860.058	0
68876	68876	2	1	1085.9873	0
68877	68877	2	1	1085.9873	0
68879	68879	2	1	787.4623	0
68879	68879	3	1	787.4623	0
68880	68880	2	1	787.4623	0
68880	68880	3	1	787.4623	0
68881	68881	2	1	1135.2241	0
68881	68881	3	1	1135.2241	0
68882	68882	2	1	1135.2241	0
68882	68882	3	1	1135.2241	0
68884	68884	2	1	1199.7543	0
68884	68884	3	1	1199.7542	0
68885	68885	2	1	1199.7543	0
68885	68885	3	1	1199.7542	0
68886	68886	2	1	1376.162	0
68886	68886	3	1	1376.1621	0
68887	68887	2	1	1376.162	0
68887	68887	3	1	1376.1621	0
68888	68888	2	1	1160.2272	0
68889	68889	2	1	1160.2272	0
68890	68890	2	1	1174.7318	0
68891	68891	2	1	1174.7318	0
68894	68894	2	1	1001.9945	0
68895	68895	2	1	1001.9945	0
68897	68897	2	1	1407.0709	0
68897	68897	3	1	1407.0709	0
68898	68898	2	1	1407.0709	0
68898	68898	3	1	1407.0709	0
68899	68899	2	1	1227.2471	0
68899	68899	3	1	1227.2471	0
68900	68900	2	1	1227.2471	0
68900	68900	3	1	1227.2471	0
68902	68902	2	1	1327.1763	0
68902	68902	3	1	1327.1763	0
68903	68903	2	1	1327.1763	0
68903	68903	3	1	1327.1763	0
68905	68905	2	1	1108.2695	0
68906	68906	2	1	1108.2695	0
68908	68908	3	1	724.3266	0
68909	68909	3	1	724.3266	0
68911	68911	2	1	1280.2679	0
68911	68911	3	1	1280.2678	0
68912	68912	2	1	1280.2679	0
68912	68912	3	1	1280.2678	0
68913	68913	2	1	872.8796	0
68913	68913	3	1	872.8796	0
68914	68914	2	1	872.8796	0
68914	68914	3	1	872.8796	0
68915	68915	2	1	1174.2273	0
68916	68916	2	1	1174.2273	0
68917	68917	2	1	1194.9701	0
68917	68917	3	1	1194.9701	0
68919	68919	3	1	724.3256	0
68920	68920	3	1	724.3256	0
68921	68921	3	1	813.118	0
68922	68922	3	1	813.118	0
68923	68923	2	1	913.2921	0
68923	68923	3	1	913.2919	0
68924	68924	2	1	913.2921	0
68924	68924	3	1	913.2919	0
68925	68925	2	1	922.486	0
68925	68925	3	1	922.486	0
68926	68926	2	1	922.486	0
68926	68926	3	1	922.486	0
68927	68927	2	1	1416.1221	0
68927	68927	3	1	1416.1221	0
68928	68928	2	1	1416.1221	0
68928	68928	3	1	1416.1221	0
68930	68930	2	1	1319.083	0
68930	68930	3	1	1319.083	0
68931	68931	2	1	1319.083	0
68931	68931	3	1	1319.083	0
68933	68933	2	1	1340.7333	0
68933	68933	3	1	1340.7333	0
68934	68934	2	1	1340.7333	0
68934	68934	3	1	1340.7333	0
68936	68936	3	1	775.4709	0
68937	68937	3	1	775.4709	0
68938	68938	2	1	1170.1803	0
68939	68939	2	1	1170.1803	0
68941	68941	2	1	886.4183	0
68942	68942	2	1	886.4183	0
68943	68943	2	1	886.4183	0
68944	68944	4	1	557.8103	0
68945	68945	4	1	557.8103	0
68946	68946	3	1	770.4778	0
68947	68947	3	1	770.4778	0
68948	68948	3	1	813.118	0
68949	68949	3	1	813.118	0
68950	68950	3	1	795.7949	0
68951	68951	3	1	795.7949	0
68952	68952	2	1	1275.7311	0
